"recording_id","recording_title","recording_alternate_titles","recording_artist_credit","recording_artist_ids","isrc","duration_iso8601","duration_ms","release_id","release_title","release_artist_credit","upc","release_date","release_status","track_number","record_label","musicbrainz_release_id","reference_urls"
"https://aliktarraf.com/#catalog-trk-0098","ASH and NEON","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QZZ7W2511469","PT6M34.8S","394800","https://aliktarraf.com/#catalog-sng-053-digital-release","ASH and NEON","Alik Tarraf","199737136721","2025-09-13","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/ash-and-neon/1839847336?i=1839847337""]"
"https://aliktarraf.com/#catalog-trk-0099","More Lyubvi","[""More Lyubvi (feat. Marina Tarraf)""]","Alik Tarraf (feat. Marina Tarraf)","[""https://aliktarraf.com/#alik-tarraf""]","QZZ7W2515106","PT3M50.8S","230800","https://aliktarraf.com/#catalog-sng-054-digital-release","More Lyubvi","Alik Tarraf (feat. Marina Tarraf)","199737115979","2025-09-14","Published","1","TARRAF PRODUCTIONS","","[]"
"https://aliktarraf.com/#catalog-trk-0100","Фальшивая Любовь","[""False Love (Фальшивая Любовь)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QZZ7W2545487","PT5M58.6S","358600","https://aliktarraf.com/#catalog-sng-055-digital-release","Фальшивая Любовь","Alik Tarraf","199738970133","2025-09-14","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/false-love-%D1%84%D0%B0%D0%BB%D1%8C%D1%88%D0%B8%D0%B2%D0%B0%D1%8F-%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C/1840033726?i=1840033727""]"
"https://aliktarraf.com/#catalog-trk-0101","Sister","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QZZ7X2503248","PT4M4.04S","244040","https://aliktarraf.com/#catalog-sng-056-digital-release","Sister","Alik Tarraf","199738677605","2025-09-15","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/sister/1840225079?i=1840225080""]"
"https://aliktarraf.com/#catalog-trk-0102","Брат","[""Brat (Брат)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QZZ7X2501327","PT5M17.32S","317320","https://aliktarraf.com/#catalog-sng-057-digital-release","Брат","Alik Tarraf","199738685365","2025-09-15","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/brat-%D0%B1%D1%80%D0%B0%D1%82/1840212135?i=1840212136""]"
"https://aliktarraf.com/#catalog-trk-0103","Brother","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QZZ7X2594221","PT6M1.44S","361440","https://aliktarraf.com/#catalog-sng-058-digital-release","Brother","Alik Tarraf","199738216408","2025-09-17","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/brother/1840718919?i=1840718920""]"
"https://aliktarraf.com/#catalog-trk-0104","New World","[]","Alik Tarraf Marina Tarraf","[""https://aliktarraf.com/#alik-tarraf"", ""https://aliktarraf.com/#marina-tarraf""]","QT3EY2513941","PT5M47.52S","347520","https://aliktarraf.com/#catalog-sng-059-digital-release","New World","Alik Tarraf Marina Tarraf","199739691075","2025-09-19","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/new-world/1841198094?i=1841198095""]"
"https://aliktarraf.com/#catalog-trk-0105","STOP НАРКОТИК","[""STOP (НАРКОТИК)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3EX2572244","PT4M40.52S","280520","https://aliktarraf.com/#catalog-sng-060-digital-release","STOP НАРКОТИК","Alik Tarraf","199739862048","2025-09-19","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/stop-%D0%BD%D0%B0%D1%80%D0%BA%D0%BE%D1%82%D0%B8%D0%BA/1841049267?i=1841049268""]"
"https://aliktarraf.com/#catalog-trk-0106","ARRIBA Y ABAJO","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3EY2542532","PT4M15.16S","255160","https://aliktarraf.com/#catalog-sng-061-digital-release","ARRIBA Y ABAJO","Alik Tarraf","199739554028","2025-09-20","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/arriba-y-abajo/1841263585?i=1841263586""]"
"https://aliktarraf.com/#catalog-trk-0107","Бусинка","[""Businka (БУСИНКА)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3EY2549935","PT4M22.72S","262720","https://aliktarraf.com/#catalog-sng-062-digital-release","Бусинка","Alik Tarraf","199739520566","2025-09-20","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/businka-%D0%B1%D1%83%D1%81%D0%B8%D0%BD%D0%BA%D0%B0/1841208206?i=1841208207""]"
"https://aliktarraf.com/#catalog-trk-0108","IBIZA FESTIVAL (soundtrack)","[""IBIZA FESTIVAL""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3EZ2511468","PT3M34S","214000","https://aliktarraf.com/#catalog-sng-063-digital-release","IBIZA FESTIVAL (soundtrack)","Alik Tarraf","199739237730","2025-09-21","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/ibiza-festival/1841826333?i=1841826334""]"
"https://aliktarraf.com/#catalog-trk-0109","МОЛОДОСТЬ","[""Youth (МОЛОДОСТЬ)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3EZ2508067","PT5M41.16S","341160","https://aliktarraf.com/#catalog-sng-064-digital-release","МОЛОДОСТЬ","Alik Tarraf","199739238287","2025-09-21","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/youth-%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D1%81%D1%82%D1%8C/1841545554?i=1841545555""]"
"https://aliktarraf.com/#catalog-trk-0110","HELA","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3EZ2529962","PT4M24.96S","264960","https://aliktarraf.com/#catalog-sng-065-digital-release","HELA","Alik Tarraf","199739106517","2025-09-22","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/hela/1841643172?i=1841643173""]"
"https://aliktarraf.com/#catalog-trk-0111","ДЕТСТВО","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3EZ2585905","PT4M44.04S","284040","https://aliktarraf.com/#catalog-sng-066-digital-release","ДЕТСТВО","Alik Tarraf","199740856524","2025-09-23","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D0%B4%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%BE/1841892669?i=1841892670""]"
"https://aliktarraf.com/#catalog-trk-0112","УХУ ЕЛ?","[""Ukhu El (Уху Ел?)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F22532818","PT3M29.56S","209560","https://aliktarraf.com/#catalog-sng-067-digital-release","УХУ ЕЛ?","Alik Tarraf","199740652089","2025-09-23","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/ukhu-el-%D1%83%D1%85%D1%83-%D0%B5%D0%BB/1842113418?i=1842113420""]"
"https://aliktarraf.com/#catalog-trk-0113","ДОБРО И ЗЛО ((VIP REMIX Version))","[""ДОБРО И ЗЛО (VIP REMIX Version)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F32547780","PT3M33S","213000","https://aliktarraf.com/#catalog-sng-068-digital-release","ДОБРО И ЗЛО ((VIP REMIX Version))","Alik Tarraf","199740131089","2025-09-25","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D0%B4%D0%BE%D0%B1%D1%80%D0%BE-%D0%B8-%D0%B7%D0%BB%D0%BE-vip-remix-version/1842549034?i=1842549035""]"
"https://aliktarraf.com/#catalog-trk-0114","ملاك و شيطان","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F32544991","PT3M59.96S","239960","https://aliktarraf.com/#catalog-sng-069-digital-release","ملاك و شيطان","Alik Tarraf","199740139177","2025-09-25","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D9%85%D9%84%D8%A7%D9%83-%D9%88-%D8%B4%D9%8A%D8%B7%D8%A7%D9%86/1842542057?i=1842542058""]"
"https://aliktarraf.com/#catalog-trk-0115","БЛИЗНЕЦЫ В ОГНЕ","[""TWINS IN FIRE (БЛИЗНЕЦЫ В ОГНЕ)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F32554998","PT3M27.44S","207440","https://aliktarraf.com/#catalog-sng-070-digital-release","БЛИЗНЕЦЫ В ОГНЕ","Alik Tarraf","199740087768","2025-09-26","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/twins-in-fire-%D0%B1%D0%BB%D0%B8%D0%B7%D0%BD%D0%B5%D1%86%D1%8B-%D0%B2-%D0%BE%D0%B3%D0%BD%D0%B5/1842571349?i=1842571350""]"
"https://aliktarraf.com/#catalog-trk-0116","HELAH","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F42551251","PT4M14.44S","254440","https://aliktarraf.com/#catalog-sng-071-digital-release","HELAH","Alik Tarraf","199741624603","2025-09-27","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/helah/1842833712?i=1842833893""]"
"https://aliktarraf.com/#catalog-trk-0117","DESTINATION (soundtrack)","[""DESTINATION (Soundtrack)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F42594065","PT3M8.36S","188360","https://aliktarraf.com/#catalog-sng-072-digital-release","DESTINATION (soundtrack)","Alik Tarraf","199741391727","2025-09-28","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/destination-soundtrack/1843103001?i=1843103002""]"
"https://aliktarraf.com/#catalog-trk-0118","LOST (soundtrack)","[""LOST (Soundtrack)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F42592202","PT2M44.96S","164960","https://aliktarraf.com/#catalog-sng-073-digital-release","LOST (soundtrack)","Alik Tarraf","199741393233","2025-09-28","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/lost-soundtrack/1843039169?i=1843039170""]"
"https://aliktarraf.com/#catalog-trk-0119","Ай Одесса","[""Odessa (Ай Одесса)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F52503218","PT2M53.84S","173840","https://aliktarraf.com/#catalog-sng-074-digital-release","Ай Одесса","Alik Tarraf","199741332973","2025-09-28","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/odessa-%D0%B0%D0%B9-%D0%BE%D0%B4%D0%B5%D1%81%D1%81%D0%B0/1843151417?i=1843151418""]"
"https://aliktarraf.com/#catalog-trk-0120","Гимн Одессы","[""Odessa Mama (Гимн Одессы)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F52518015","PT5M32.6S","332600","https://aliktarraf.com/#catalog-sng-075-digital-release","Гимн Одессы","Alik Tarraf","199741244023","2025-09-29","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/odessa-mama-%D0%B3%D0%B8%D0%BC%D0%BD-%D0%BE%D0%B4%D0%B5%D1%81%D1%81%D1%8B/1843167770?i=1843167775""]"
"https://aliktarraf.com/#catalog-trk-0121","HELLA","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F52572933","PT4M14.88S","254880","https://aliktarraf.com/#catalog-sng-076-digital-release","HELLA","Alik Tarraf","199741008069","2025-09-30","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/hella/1843445100?i=1843445101""]"
"https://aliktarraf.com/#catalog-trk-0122","ГОРЬКО","[""Wedding (Горько)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F52575403","PT3M11.92S","191920","https://aliktarraf.com/#catalog-sng-077-digital-release","ГОРЬКО","Alik Tarraf","199741006461","2025-09-30","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/wedding-%D0%B3%D0%BE%D1%80%D1%8C%D0%BA%D0%BE/1843445470?i=1843445471""]"
"https://aliktarraf.com/#catalog-trk-0123","Смысл Жизни","[""Meaning of life (Смысл Жизни)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F52596011","PT3M52.92S","232920","https://aliktarraf.com/#catalog-sng-078-digital-release","Смысл Жизни","Alik Tarraf","199742899222","2025-09-30","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/meaning-of-life-%D1%81%D0%BC%D1%8B%D1%81%D0%BB-%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8/1843524754?i=1843524755""]"
"https://aliktarraf.com/#catalog-trk-0124","ЛЕТИ","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F62535970","PT4M17.56S","257560","https://aliktarraf.com/#catalog-sng-079-digital-release","ЛЕТИ","Alik Tarraf","199742726863","2025-10-01","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D0%BB%D0%B5%D1%82%D0%B8/1843772768?i=1843772769""]"
"https://aliktarraf.com/#catalog-trk-0125","ABU DHABI NIGHTS","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F72520533","PT5M14.96S","314960","https://aliktarraf.com/#catalog-sng-080-digital-release","ABU DHABI NIGHTS","Alik Tarraf","199742334662","2025-10-02","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/abu-dhabi-nights/1844069622?i=1844069623""]"
"https://aliktarraf.com/#catalog-trk-0126","ВЛАСТЬ","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F72503137","PT5M2S","302000","https://aliktarraf.com/#catalog-sng-081-digital-release","ВЛАСТЬ","Alik Tarraf","199742433303","2025-10-02","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D0%B2%D0%BB%D0%B0%D1%81%D1%82%D1%8C/1844025025?i=1844025026""]"
"https://aliktarraf.com/#catalog-trk-0127","Сум за Батьківщиною","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F72503317","PT3M51.88S","231880","https://aliktarraf.com/#catalog-sng-082-digital-release","Сум за Батьківщиною","Alik Tarraf","199742427463","2025-10-02","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D1%81%D1%83%D0%BC-%D0%B7%D0%B0-%D0%B1%D0%B0%D1%82%D1%8C%D0%BA%D1%96%D0%B2%D1%89%D0%B8%D0%BD%D0%BE%D1%8E/1843996561?i=1843996562""]"
"https://aliktarraf.com/#catalog-trk-0128","Это Мои Чувства","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F72503236","PT4M4S","244000","https://aliktarraf.com/#catalog-sng-083-digital-release","Это Мои Чувства","Alik Tarraf","199742429412","2025-10-02","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D1%8D%D1%82%D0%BE-%D0%BC%D0%BE%D0%B8-%D1%87%D1%83%D0%B2%D1%81%D1%82%D0%B2%D0%B0/1844006449?i=1844006870""]"
"https://aliktarraf.com/#catalog-trk-0129","Предназначение","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F72570597","PT3M39.4S","219400","https://aliktarraf.com/#catalog-sng-084-digital-release","Предназначение","Alik Tarraf","199742114868","2025-10-03","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D0%BF%D1%80%D0%B5%D0%B4%D0%BD%D0%B0%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B5/1844162260?i=1844162261""]"
"https://aliktarraf.com/#catalog-trk-0130","Я ПРОЩАЮ","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F72567496","PT4M14.96S","254960","https://aliktarraf.com/#catalog-sng-085-digital-release","Я ПРОЩАЮ","Alik Tarraf","199742121392","2025-10-03","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D1%8F-%D0%BF%D1%80%D0%BE%D1%89%D0%B0%D1%8E/1844170151?i=1844170154""]"
"https://aliktarraf.com/#catalog-trk-0131","Я Это Ты","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F72570593","PT3M3.76S","183760","https://aliktarraf.com/#catalog-sng-086-digital-release","Я Это Ты","Alik Tarraf","199742118866","2025-10-03","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D1%8F-%D1%8D%D1%82%D0%BE-%D1%82%D1%8B/1844118622?i=1844118624""]"
"https://aliktarraf.com/#catalog-trk-0132","DistroKid (soundtrack)","[""DistroKid""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F82541888","PT4M4.4S","244400","https://aliktarraf.com/#catalog-sng-087-digital-release","DistroKid (soundtrack)","Alik Tarraf","199743787337","2025-10-04","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/distrokid/1844266343?i=1844266345""]"
"https://aliktarraf.com/#catalog-trk-0133","Dubai Lights","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F82547782","PT4M7.4S","247400","https://aliktarraf.com/#catalog-sng-088-digital-release","Dubai Lights","Alik Tarraf","199743751253","2025-10-04","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/dubai-lights/1844435962?i=1844436296""]"
"https://aliktarraf.com/#catalog-trk-0134","Sanctum Fire","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F92507283","PT4M46.92S","286920","https://aliktarraf.com/#catalog-sng-089-digital-release","Sanctum Fire","Alik Tarraf","199743450811","2025-10-05","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/sanctum-fire/1844576745?i=1844576746""]"
"https://aliktarraf.com/#catalog-trk-0135","ЗСУ","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F82587252","PT3M34.92S","214920","https://aliktarraf.com/#catalog-sng-090-digital-release","ЗСУ","Alik Tarraf","199743546187","2025-10-05","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D0%B7%D1%81%D1%83/1844594060?i=1844594061""]"
"https://aliktarraf.com/#catalog-trk-0136","КИЇВ","[""KYIV (КИЇВ)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F82583937","PT4M41.08S","281080","https://aliktarraf.com/#catalog-sng-091-digital-release","КИЇВ","Alik Tarraf","199743549454","2025-10-05","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/kyiv-%D0%BA%D0%B8%D1%97%D0%B2/1844612225?i=1844612229""]"
"https://aliktarraf.com/#catalog-trk-0137","ПРОЩАЙ","[""Adieus (ПРОЩАЙ)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F82590514","PT3M47.92S","227920","https://aliktarraf.com/#catalog-sng-092-digital-release","ПРОЩАЙ","Alik Tarraf","199743524048","2025-10-05","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/adieus-%D0%BF%D1%80%D0%BE%D1%89%D0%B0%D0%B9/1844608712?i=1844608713""]"
"https://aliktarraf.com/#catalog-trk-0138","ТЕНИ","[""Shadows (ТЕНИ)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F92505012","PT2M55.92S","175920","https://aliktarraf.com/#catalog-sng-093-digital-release","ТЕНИ","Alik Tarraf","199743452464","2025-10-05","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/shadows-%D1%82%D0%B5%D0%BD%D0%B8/1844697321?i=1844697322""]"
"https://aliktarraf.com/#catalog-trk-0139","POSSESSED","[]","Marina Tarraf","[""https://aliktarraf.com/#marina-tarraf""]","QT3F92537714","PT3M24.88S","204880","https://aliktarraf.com/#catalog-sng-094-digital-release","POSSESSED","Marina Tarraf","199743290448","2025-10-06","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/possessed/1845309427?i=1845309428""]"
"https://aliktarraf.com/#catalog-trk-0140","Запретный Вкус","[""XXX (Запретный Вкус)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3F92535289","PT3M41.76S","221760","https://aliktarraf.com/#catalog-sng-095-digital-release","Запретный Вкус","Alik Tarraf","199743292206","2025-10-06","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/xxx-%D0%B7%D0%B0%D0%BF%D1%80%D0%B5%D1%82%D0%BD%D1%8B%D0%B9-%D0%B2%D0%BA%D1%83%D1%81/1844819098?i=1844819100""]"
"https://aliktarraf.com/#catalog-trk-0141","Instagram (soundtrack)","[""Instagram (Soundtrack)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FA2508029","PT2M40.88S","160880","https://aliktarraf.com/#catalog-sng-096-digital-release","Instagram (soundtrack)","Alik Tarraf","199744958323","2025-10-07","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/instagram-soundtrack/1845164494?i=1845164495""]"
"https://aliktarraf.com/#catalog-trk-0142","Пенсия Кайф","[""Pension (Пенсия Кайф)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FA2517875","PT3M14.92S","194920","https://aliktarraf.com/#catalog-sng-097-digital-release","Пенсия Кайф","Alik Tarraf","199744915647","2025-10-07","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/pension-%D0%BF%D0%B5%D0%BD%D1%81%D0%B8%D1%8F-%D0%BA%D0%B0%D0%B9%D1%84/1845043514?i=1845043515""]"
"https://aliktarraf.com/#catalog-trk-0143","COSMOS LIFE СЕРИЯ 1 - ПЛАНЕТА БЕЗ ЛЮДЕЙ","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FB2522842","PT4M41.52S","281520","https://aliktarraf.com/#catalog-sng-098-digital-release","COSMOS LIFE СЕРИЯ 1 - ПЛАНЕТА БЕЗ ЛЮДЕЙ","Alik Tarraf","199744399263","2025-10-09","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/cosmos-life-%D1%81%D0%B5%D1%80%D0%B8%D1%8F-1-%D0%BF%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0-%D0%B1%D0%B5%D0%B7-%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9/1845607906?i=1845607907""]"
"https://aliktarraf.com/#catalog-trk-0144","COSMOS LIFE СЕРИЯ 2 - АДАМ И ЕВА","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FB2572738","PT3M59.88S","239880","https://aliktarraf.com/#catalog-sng-099-digital-release","COSMOS LIFE СЕРИЯ 2 - АДАМ И ЕВА","Alik Tarraf","199744168395","2025-10-10","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/cosmos-life-%D1%81%D0%B5%D1%80%D0%B8%D1%8F-2-%D0%B0%D0%B4%D0%B0%D0%BC-%D0%B8-%D0%B5%D0%B2%D0%B0/1845692691?i=1845692693""]"
"https://aliktarraf.com/#catalog-trk-0145","COSMOS LIFE СЕРИЯ З - «РАЗРУШЕНИЕ»","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FC2537576","PT4M7.24S","247240","https://aliktarraf.com/#catalog-sng-100-digital-release","COSMOS LIFE СЕРИЯ З - «РАЗРУШЕНИЕ»","Alik Tarraf","199745847077","2025-10-11","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/cosmos-life-%D1%81%D0%B5%D1%80%D0%B8%D1%8F-%D0%B7-%D1%80%D0%B0%D0%B7%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D0%B5/1845906996?i=1845906998""]"
"https://aliktarraf.com/#catalog-trk-0146","COSMOS LIFE СЕРИЯ 4 - «COSMOS LIFE»","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FC2583008","PT4M42.44S","282440","https://aliktarraf.com/#catalog-sng-101-digital-release","COSMOS LIFE СЕРИЯ 4 - «COSMOS LIFE»","Alik Tarraf","199745608012","2025-10-12","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/cosmos-life-%D1%81%D0%B5%D1%80%D0%B8%D1%8F-4-cosmos-life/1845998162?i=1845998163""]"
"https://aliktarraf.com/#catalog-trk-0147","Мама","[""Mama""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FD2506128","PT4M11.76S","251760","https://aliktarraf.com/#catalog-sng-102-digital-release","Мама","Alik Tarraf","199745489772","2025-10-12","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/mama/1846290781?i=1846290782""]"
"https://aliktarraf.com/#catalog-trk-0148","DREAM OF LIGHT","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FD2561541","PT5M25.8S","325800","https://aliktarraf.com/#catalog-sng-103-digital-release","DREAM OF LIGHT","Alik Tarraf","199745241905","2025-10-13","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/dream-of-light/1846383140?i=1846383145""]"
"https://aliktarraf.com/#catalog-trk-0149","Между Орбит","[""Between Orbits (Между Орбит)""]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FE2509181","PT3M24S","204000","https://aliktarraf.com/#catalog-sng-104-digital-release","Между Орбит","Alik Tarraf","199745016800","2025-10-14","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/between-orbits-%D0%BC%D0%B5%D0%B6%D0%B4%D1%83-%D0%BE%D1%80%D0%B1%D0%B8%D1%82/1846602424?i=1846602425""]"
"https://aliktarraf.com/#catalog-trk-0150","Anima Obscura (Dark Ritual Song)","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FG2507072","PT3M9.88S","189880","https://aliktarraf.com/#catalog-sng-105-digital-release","Anima Obscura (Dark Ritual Song)","Alik Tarraf","199746102007","2025-10-17","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/anima-obscura-dark-ritual-song/1847457711?i=1847457990""]"
"https://aliktarraf.com/#catalog-trk-0151","HELLO","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FF2557854","PT3M38.44S","218440","https://aliktarraf.com/#catalog-sng-106-digital-release","HELLO","Alik Tarraf","199746331070","2025-10-17","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/hello/1847127328?i=1847127329""]"
"https://aliktarraf.com/#catalog-trk-0152","БУМЕРАНГ","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT3FH2514472","PT4M4.88S","244880","https://aliktarraf.com/#catalog-sng-107-digital-release","БУМЕРАНГ","Alik Tarraf","199747546978","2025-10-19","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/%D0%B1%D1%83%D0%BC%D0%B5%D1%80%D0%B0%D0%BD%D0%B3/1847899430?i=1847899431""]"
"https://aliktarraf.com/#catalog-trk-0153","Meaning of Life","[]","Alik Tarraf","[""https://aliktarraf.com/#alik-tarraf""]","QT6E52575346","PT3M18.28S","198280","https://aliktarraf.com/#catalog-sng-108-digital-release","Meaning of Life","Alik Tarraf","199748808495","2025-10-22","Published","1","TARRAF PRODUCTIONS","","[""https://music.apple.com/ua/album/meaning-of-life/1848596758?i=1848596759""]"
